id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29236834,Big Room Schwabing-Downtown. 15min to Marienplatz,220070217,Adan,,Schwabing-Freimann,48.16697,11.59582,Private room,46,1,2,2018-10-20,0.08,1,89
29246091,German/ French family with breakfast,212841527,Reinhard,,Maxvorstadt,48.15349,11.57543,Private room,120,2,1,2019-01-17,0.05,2,298
29256307,Spacious quiet room in the heart of Schwabing,63483767,Nico,,Schwabing-West,48.1619,11.57515,Private room,59,4,18,2019-12-20,0.74,1,23
29268474,"Zentral, stylisch und gemütlich",103551375,Annette,,Ludwigsvorstadt-Isarvorstadt,48.13587,11.55567,Entire home/apt,85,2,5,2019-07-08,0.21,1,54
29301238,Single-Apartment in 3-star VI VADI HOTEL,219447456,Vi Vadi,,Maxvorstadt,48.14321,11.55895,Hotel room,64,1,218,2020-10-06,9.01,3,354
29306977,Sollner-Freund,32074710,Aneta Und Daniel,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07456,11.51042,Private room,49,1,3,2018-12-18,0.12,1,23
29335473,Moderne ruhige Wohnung – Oktoberfest,21316424,Andreas,,Feldmoching-Hasenbergl,48.19872,11.53111,Entire home/apt,250,2,4,2019-10-06,0.30,1,0
29336903,Schöne Wohnung im Herzen Schwabings,39932005,Timo,,Schwabing-Freimann,48.163,11.58348,Entire home/apt,45,7,1,2018-12-29,0.04,1,113
29351812,Ruhiges Sonnenscheinzimmer mit Fruehstueck,221122518,Elisabeth,,Aubing-Lochhausen-Langwied,48.1536,11.42656,Private room,39,1,38,2020-09-26,1.65,1,203
29358581,Gemütliches Zimmer nähe Olympiazentrum,37611531,Filip,,Milbertshofen-Am Hart,48.18436,11.56339,Private room,50,1,10,2019-11-03,0.42,1,87
29383225,"Gästezimmer, eigenes Bad, Wlan, im Zentrum",221355500,Gerrit,,Altstadt-Lehel,48.13286,11.56849,Private room,60,1,210,2020-10-18,8.65,1,339
29384996,Spacious room in old style apartment,221367862,Lydia,,Laim,48.13827,11.51829,Entire home/apt,68,2,6,2018-12-29,0.25,1,34
29387855,Business-Apartment  near the trade fair center,47898610,英,,Tudering-Riem,48.13387,11.69757,Private room,50,1,0,,,3,192
29475290,"Modern Apartment, nearly to Oktoberfest and Zoo",1503667,Natalie,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10518,11.54469,Entire home/apt,110,2,7,2019-09-25,0.37,1,88
29479024,Schönes Apartment in Münchner Top-Gegend,222023783,Susanne,,Neuhausen-Nymphenburg,48.15518,11.55334,Entire home/apt,50,1,13,2020-09-28,0.57,1,72
29487229,Lovely Home München,81706348,Irina,,Schwabing-Freimann,48.16123,11.59115,Private room,100,1,2,2019-09-29,0.12,2,179
29499003,Sleep in the heart of munich!,222159766,Ludwig,,Ludwigsvorstadt-Isarvorstadt,48.13714,11.56065,Entire home/apt,132,2,79,2020-10-05,3.40,2,9
29511205,"20 qm direkt am Olympiapark. 
200m bis zu BMW-Welt",222233143,Maximilian,,Milbertshofen-Am Hart,48.17896,11.54903,Entire home/apt,50,4,2,2019-05-29,0.08,1,55
29526063,Wohlfühlapartment in Gern,222339572,Nalah,,Neuhausen-Nymphenburg,48.16264,11.53048,Entire home/apt,71,2,4,2018-12-29,0.17,1,23
29567823,40qm Apartment in Munich,19646757,Mww24,,Berg am Laim,48.13091,11.62937,Entire home/apt,58,1,66,2020-09-14,2.80,2,340
29620865,Entire floor - 2 BR & garden - 17 min from center,15628171,Daniela,,Bogenhausen,48.16774,11.64695,Private room,69,1,15,2020-08-01,0.62,2,364
29625509,PERFEKT für Messe/ICM & City + schöne Terrasse,222999831,T,,Berg am Laim,48.12903,11.65149,Entire home/apt,140,2,20,2019-10-09,0.83,1,0
29629976,Entire ground floor - 1 BR & garden,15628171,Daniela,,Bogenhausen,48.16803,11.64663,Private room,31,1,15,2020-08-29,0.64,2,364
29653584,Großes helles Zimmer im Münchner Zentrum,151913474,Henning,,Ludwigsvorstadt-Isarvorstadt,48.12931,11.57438,Private room,90,2,5,2019-09-24,0.21,1,353
29654064,Wonderful central 2 Rooms apartment with Balcony,96533979,Minny,,Bogenhausen,48.1454,11.61952,Entire home/apt,300,2,6,2019-10-06,0.25,1,54
29682384,Modern und gemütlich am Park!,1003721,Gloria,,Bogenhausen,48.14536,11.62294,Entire home/apt,54,2,40,2020-08-14,1.74,1,289
29692694,Big beautiful room in the heart of  Munich_WESTEND,120823314,Jennifer,,Schwanthalerhöhe,48.13693,11.54299,Private room,34,5,13,2020-03-08,0.54,1,6
29708182,Apartment in Schwabing,22007285,Hanna,,Schwabing-West,48.16152,11.57843,Entire home/apt,200,14,1,2019-01-28,0.05,2,38
29724699,"Gesellig, gemütlich, schön.",8563234,Alexandra,,Obergiesing,48.11529,11.59312,Shared room,35,2,14,2020-10-09,0.60,3,76
29733118,Bright room with a private bathroom,158719651,Leyla,,Feldmoching-Hasenbergl,48.21781,11.53629,Private room,33,1,46,2020-10-08,1.92,1,4
29774196,Apartment im Akademieviertel München,224010530,Werner,,Maxvorstadt,48.15182,11.57582,Entire home/apt,55,3,34,2020-08-10,1.48,1,33
29789001,Möbliertes Wohnen zentral in Maxvorstadt/Georgenst,7201055,Kimy,,Maxvorstadt,48.15555,11.5724,Entire home/apt,50,50,3,2020-08-15,0.29,3,210
29793622,Modern and central  Apartment close to  walk zone,224119696,Pietro,,Altstadt-Lehel,48.13498,11.58022,Entire home/apt,300,70,22,2019-12-13,0.92,3,365
29797977,Großes Zimmer nähe Olympiapark/Zentrum/Nymphenburg,224184310,Jürgen,,Neuhausen-Nymphenburg,48.15758,11.53372,Private room,40,2,69,2020-09-17,2.91,1,3
29820303,Riesiges Maisonette-Loft an der Theresienwiese,49850263,Dennis,,Schwanthalerhöhe,48.13452,11.5458,Private room,125,2,28,2019-12-16,1.21,2,362
29849948,"Business Suite 15min to  Munich Messe ""Exhibition""",224496711,Khali,,Feldmoching-Hasenbergl,48.20499,11.53569,Entire home/apt,95,3,8,2020-01-16,0.34,5,89
29892586,Cozy Altbau-apartment in München-Neuhausen,6742498,Isabel,,Neuhausen-Nymphenburg,48.15535,11.54105,Entire home/apt,120,14,0,,,1,83
29942410,Ruhige Stadtwohnung mit Balkon,102555311,Ingrid,,Bogenhausen,48.1516,11.61045,Entire home/apt,120,4,11,2020-01-29,0.46,1,298
29951921,Central apartment next to the english garden,71056941,Rafael,,Altstadt-Lehel,48.14322,11.59509,Entire home/apt,120,2,6,2019-12-27,0.34,1,1
29961940,Business Bedroom Close to Munich Exhibition Center,224496711,Khali,,Feldmoching-Hasenbergl,48.20486,11.53561,Entire home/apt,55,30,2,2019-06-07,0.11,5,90
29983174,"1 Zi App 35 qm, balcony",225412280,Günther,,Maxvorstadt,48.1548,11.56496,Entire home/apt,51,25,21,2019-12-14,1.02,1,63
29984746,Zimmer in schöner Maisonettewohnung,33259444,Gaby,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08681,11.51653,Private room,36,1,63,2020-08-28,2.75,1,162
30008225,"Das Appartment im Münchner Osten ""Der Pavillon""",225567490,Stefan,,Tudering-Riem,48.11079,11.70286,Entire home/apt,89,2,31,2020-10-17,1.31,1,339
30065235,Münchner Wohnung Im Neubaugebiet,225935125,Andreas,,Berg am Laim,48.13406,11.62837,Entire home/apt,250,1,0,,,1,363
30075642,"Apartment ""Rosa"" desigend by Matteo Thun",51557252,Bavaria Boardinghouse,,Ludwigsvorstadt-Isarvorstadt,48.12576,11.55207,Entire home/apt,84,1,39,2020-10-18,1.70,18,60
30085755,Business-Apartment near the Trade Fair Center,34295818,Anna,,Tudering-Riem,48.13297,11.69773,Entire home/apt,50,5,20,2020-03-22,0.93,2,0
30089766,Premium-quality maisonette flat +balcony +roofdeck,71494150,Daniela,,Feldmoching-Hasenbergl,48.19452,11.55286,Entire home/apt,130,5,1,2019-04-14,0.05,1,89
30091782,"1 Zimmer der Wohnung ist frei, 16Min.S-BahnzumHbf.",20684554,Jiaxiang,,Aubing-Lochhausen-Langwied,48.14003,11.42027,Private room,38,1,20,2020-10-18,0.86,1,19
30096107,"Luxury eco flat own garden near Englishpark, Messe",41164376,Sophie,,Bogenhausen,48.16275,11.63479,Entire home/apt,297,3,1,2019-10-06,0.08,1,267
30105488,Room in the heart of munich,49651997,Sharon,,Neuhausen-Nymphenburg,48.14745,11.54008,Private room,30,2,55,2020-10-15,2.38,2,176
30149351,"Bright room, 12 minutes to Oktoberfest.",46570129,Imen,,Laim,48.13532,11.508,Private room,42,1,23,2019-11-10,1.01,1,364
30149648,"Apartment ""Sophia"" designed by Matteo Thun",51557252,Bavaria Boardinghouse,,Ludwigsvorstadt-Isarvorstadt,48.1266,11.55321,Entire home/apt,72,1,40,2020-09-29,1.76,18,73
30154284,Stylische Altbau-Dachgeschoss-Wohnung im Lehel,26867628,Andreas,,Altstadt-Lehel,48.13361,11.58577,Entire home/apt,300,2,2,2019-09-30,0.13,1,178
30194813,"Huge, luxurious loft, airy and lightful!",3518935,Jan-Patrick,,Schwabing-West,48.15756,11.56551,Entire home/apt,580,3,1,2019-04-12,0.05,1,90
30204934,Gemütliche 2-Zimmer Whg in Giesing,8563234,Alexandra,,Obergiesing,48.11749,11.59176,Entire home/apt,93,2,6,2020-08-30,0.30,3,89
30222954,Springfest (Munich) All-Inclusive Camping,176165882,Stoke,,Allach-Untermenzing,48.17518,11.44739,Shared room,60,2,0,,,4,298
30223694,Springfest (Munich) Teepee All-Inclusive Camping,176165882,Stoke,,Allach-Untermenzing,48.17446,11.44768,Shared room,70,2,0,,,4,298
30224759,Springfest (Munich) All-Inclusive Glamping,176165882,Stoke,,Allach-Untermenzing,48.17391,11.44607,Private room,150,2,0,,,4,298
30252337,Stilvolles Privatzimmer - 21 qm - Schwabing,227180705,Patrick,,Schwabing-West,48.16313,11.5644,Private room,40,3,2,2019-11-10,0.17,1,270
30253489,Exclusives Gartenterrassen Studio für bis 3 Pers.,227190350,Gudrun,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08788,11.53283,Private room,68,3,6,2019-10-05,0.32,3,179
30310954,Relax Room GM Schwabing:),160773037,Giuseppe,,Schwabing-West,48.17429,11.57412,Private room,24,2,11,2019-12-17,0.49,1,11
30315118,Room Scandinavian style,227657951,Nane,,Pasing-Obermenzing,48.17052,11.46406,Private room,75,1,0,,,1,364
30337738,Bright and Urbanstyle room with a great view,38321955,Eileen,,Neuhausen-Nymphenburg,48.14484,11.51348,Private room,45,2,29,2020-08-15,1.27,2,180
30363681,Double-Apartment in 3-star VI VADI HOTEL,219447456,Vi Vadi,,Maxvorstadt,48.14321,11.55895,Hotel room,65,1,386,2020-10-11,16.73,3,355
30369146,Mikro-Apartment direkt bei Messe München-Riem,2615909,Fritz,,Tudering-Riem,48.13342,11.69703,Entire home/apt,69,5,17,2020-02-27,0.86,1,54
30370223,Design & Art Bedroom @ Munich’s Heart,1586589,Johannes,,Altstadt-Lehel,48.13306,11.56762,Private room,99,1,4,2020-07-17,0.23,2,89
30442088,"2Z, Zentrum, 37 qm, kontaktlose Übergabe möglich",13710110,Frank,,Neuhausen-Nymphenburg,48.15148,11.5402,Entire home/apt,80,3,94,2020-10-04,4.36,1,69
30443980,"With U5 to centre, close to a parc, only woman's!",228578092,Jacki,,Ramersdorf-Perlach,48.10955,11.64391,Shared room,35,3,2,2019-03-01,0.09,1,89
30454137,AAA+ Anna`s Appartement in der Au :-) mit Balkon!,188860849,Daniel,,Ludwigsvorstadt-Isarvorstadt,48.13022,11.58552,Entire home/apt,98,39,0,,,1,90
30457217,Gemütliches Gästezimmer mit Altbauflair,86453115,Miriam,,Neuhausen-Nymphenburg,48.14953,11.53596,Private room,66,1,78,2020-03-04,3.52,1,262
30459340,"Charming, Cozy and Romantic at Nymphenburg Palace",228684348,Jan,,Neuhausen-Nymphenburg,48.15438,11.50386,Hotel room,75,1,172,2020-10-25,7.90,3,363
30502440,Lovely apartment in beautiful Haidhausen,3688464,Leonard,,Au-Haidhausen,48.12972,11.60259,Entire home/apt,95,2,12,2020-01-01,0.53,1,0
30527757,"Quiet, Spacious, Central Loft in Museum & Uni Area",25185102,Christopher,,Maxvorstadt,48.15194,11.57994,Entire home/apt,101,7,4,2020-07-30,0.22,1,62
30533967,Appartment in bester Münchener Lage,229115206,Jan,,Bogenhausen,48.13672,11.6166,Entire home/apt,60,5,1,2020-10-19,1,1,175
30551967,Cozy two room appartment in the heart of munich,10074859,Tobias,,Ludwigsvorstadt-Isarvorstadt,48.12906,11.57178,Entire home/apt,108,3,16,2020-10-10,0.69,1,22
30579623,Moderne und gemütliche Wohnung,9865054,Olga,,Obergiesing,48.11044,11.59194,Entire home/apt,43,10,3,2020-02-16,0.19,1,23
30590297,Münchner Altbau in Altschwabing,46190833,Peter,,Schwabing-Freimann,48.16257,11.58912,Private room,50,1,1,2018-12-12,0.04,1,298
30687148,Neubau mit 2 Schlafzimmern für bis zu 4 Personen,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.11165,11.61676,Entire home/apt,80,2,9,2020-06-28,0.48,16,28
30691155,Modern eingerichtete Wohnung  mit 2 Balkonen,128432317,Peter,,Ramersdorf-Perlach,48.11275,11.6189,Entire home/apt,118,2,43,2020-10-17,2.57,2,177
30702441,Добро пожаловать в гости.,24922821,Alexandr,,Berg am Laim,48.12567,11.60872,Private room,39,1,0,,,6,89
30705700,Добро пожаловать в гости.,24922821,Alexandr,,Ramersdorf-Perlach,48.11554,11.60562,Private room,39,1,0,,,6,83
30708101,"Cozy studio, well connected to Oktoberfest!",26584780,Germán,,Neuhausen-Nymphenburg,48.16287,11.53934,Entire home/apt,65,3,6,2019-11-12,0.37,1,0
30723400,Stylish Flat in the best Neighborhood,20000210,Juan,,Schwabing-West,48.16038,11.57031,Entire home/apt,120,5,3,2019-09-29,0.15,1,87
30786406,"Cosy Appartment in Sendling,  6 min to station",26733076,Kerstin,,Sendling-Westpark,48.11465,11.53304,Entire home/apt,100,2,0,,,1,322
30803954,Time-Out für Ladies in Schwabing-West,79347198,Monica,,Schwabing-West,48.17185,11.56466,Private room,42,1,3,2020-02-10,0.29,1,29
30847700,Cosy Appartment in Munich,35354737,Sebastian,,Maxvorstadt,48.1488,11.54628,Entire home/apt,95,2,2,2019-11-13,0.10,1,23
30878858,"Small, nice room with bath in Munich",230779637,Alex,,Sendling,48.1073,11.53981,Private room,34,1,0,,,1,149
30896198,1 in Leo,6019228,Akin,,Milbertshofen-Am Hart,48.17979,11.58505,Entire home/apt,70,4,10,2020-10-02,0.74,2,272
30897935,Cozy guest room in stylish Haidhausen apartment,6489998,Anna,,Au-Haidhausen,48.12582,11.60069,Private room,70,1,3,2019-04-12,0.15,1,268
30907337,"Charming, Cozy and Romantic at Nymphenburg Palace",228684348,Jan,,Neuhausen-Nymphenburg,48.15409,11.50339,Hotel room,65,1,25,2020-07-29,1.15,3,360
30907740,"Charming, Cozy and Romantic at Nymphenburg Palace",228684348,Jan,,Neuhausen-Nymphenburg,48.15438,11.50361,Hotel room,75,1,29,2020-09-28,1.53,3,361
30907758,My room-new apartment with balcony near trade fair,34295818,Anna,,Tudering-Riem,48.13308,11.69691,Entire home/apt,55,3,33,2020-09-15,1.46,2,1
30933082,LIEBLINGSZIMMER IM ZENTRUM,40677631,Ramona,,Maxvorstadt,48.1545,11.56043,Private room,38,4,11,2019-07-01,0.49,1,84
30950045,Schwabing - Apartment M - Hohenzollernplatz,225201854,Frederics,,Schwabing-West,48.16199,11.56898,Hotel room,434,1,12,2020-02-25,0.60,5,298
30954203,Schwabing - Apartment M+ - Hohenzollernplatz,225201854,Frederics,,Schwabing-West,48.16081,11.56954,Hotel room,455,1,10,2020-03-18,0.52,5,298
30954507,Nice Apartment 28m²  in Munich Schwabing-West,225201854,Frederics,,Schwabing-West,48.16213,11.56892,Private room,120,30,0,,,5,300
30954752,Bright Apartment 45m²  in Munich Schwabing-West,225201854,Frederics,,Schwabing-West,48.16145,11.56815,Private room,160,30,0,,,5,300
30969936,my room - Messe City Apartment Munich,231400449,Myroom,,Tudering-Riem,48.13275,11.69623,Hotel room,47,1,51,2020-10-22,2.41,1,72
30970706,Wohlfühlappartment zwischen Isar und Zentrum,65480768,Karin,,Untergiesing-Harlaching,48.11066,11.57674,Entire home/apt,75,1,34,2019-12-09,1.57,1,82
30982452,"Room in spacious, central apartment.",38166838,Kilian,,Au-Haidhausen,48.13562,11.59574,Private room,45,1,27,2020-10-09,1.26,1,263
31014001,Family-B  2-BedR / 3-Zi Apart Munich Center,214761589,Yousri,,Ludwigsvorstadt-Isarvorstadt,48.13781,11.56195,Entire home/apt,160,3,3,2020-06-29,0.15,3,67
31029464,"Spacious, beautiful room , 2 min. to Oktoberfest!",231764636,Annabelle,,Ludwigsvorstadt-Isarvorstadt,48.13452,11.55179,Private room,160,2,1,2019-09-23,0.08,1,179
31032001,Modernes Designer Appartement in Schwabing!,140809541,Narmin,,Schwabing-West,48.16353,11.57174,Entire home/apt,69,2,16,2020-10-12,1.09,1,48
31038527,Zimmer Nähe Ubahn,120659648,Dirk,,Schwabing-Freimann,48.18971,11.61581,Private room,75,1,2,2019-10-06,0.15,1,89
31048613,Apartment Rose,215423692,A.,,Bogenhausen,48.15472,11.64209,Entire home/apt,119,4,10,2020-01-02,0.48,4,323
31072325,Super central room right next to Viktualienmarket,13706830,Katrin,,Altstadt-Lehel,48.13489,11.57982,Private room,80,1,8,2020-01-02,0.49,1,1
31080346,"Top Modern Loft, 5 min to Main station",28008527,Boris,,Neuhausen-Nymphenburg,48.14512,11.51903,Entire home/apt,125,1,10,2020-09-27,0.45,1,0
31084121,Gemütliches Privatzimmer Nähe Messe Riem,20298671,Nimesh,,Tudering-Riem,48.12292,11.67739,Private room,50,2,6,2019-10-09,0.28,1,88
31091426,tolles 1 Zimmer Apartment /nice 1 room Apartment,1198833,Gerhard,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07314,11.51146,Entire home/apt,55,2,4,2019-10-31,0.25,4,179
31121888,3 stöckiges Haus in München-Bogenhausen,232344249,Mww24,,Bogenhausen,48.1399,11.65725,Entire home/apt,140,1,29,2020-01-01,1.39,3,309
31122835,Komfortables Studio in München,232344249,Mww24,,Berg am Laim,48.13172,11.63078,Entire home/apt,40,1,31,2019-11-19,1.47,3,340
31134088,Lovely appartement in the heart of munich,158159465,Wadim,,Maxvorstadt,48.15164,11.56259,Private room,46,3,0,,,1,147
31162907,Wunderschöne 2-Zimmer Wohnung mit Loftcharakter,8617965,Caspar,,Au-Haidhausen,48.12342,11.58749,Entire home/apt,91,1,10,2020-08-15,0.53,1,346
31164607,The Residence at the English Garden,225201854,Frederics,,Altstadt-Lehel,48.15386,11.58872,Entire home/apt,2157,3,1,2019-08-08,0.07,5,298
31198308,Gesamte Wohnung mit Garten in München-Trudering,15212432,Saskia,,Tudering-Riem,48.11243,11.65893,Entire home/apt,79,2,18,2020-01-28,0.88,1,87
31200734,Modernes Apartement Nähe München Messe für 1-2Per.,220787350,Po Law,,Tudering-Riem,48.13459,11.6973,Entire home/apt,51,2,42,2020-08-16,2.14,2,0
31208259,High quality new apartment in Munich near fair.,220787350,Po Law,,Tudering-Riem,48.13299,11.69756,Entire home/apt,51,2,5,2020-08-20,0.25,2,284
31228611,Green studio near Munich central,233550698,Attila,,Neuhausen-Nymphenburg,48.15493,11.53545,Entire home/apt,53,2,18,2020-10-05,0.82,2,263
31230195,the heart of Munich Sendlinger Tor: room for lady,94709618,Sihan,,Ludwigsvorstadt-Isarvorstadt,48.13128,11.56625,Private room,42,1,83,2020-09-09,3.84,1,89
31255728,Central flat in historical building with balcony,233855362,Lion,,Schwabing-West,48.16172,11.5792,Entire home/apt,90,2,5,2020-09-14,0.23,1,76
31260100,Cosy private sleeping spot,233550698,Attila,,Neuhausen-Nymphenburg,48.15699,11.5362,Shared room,51,2,59,2020-08-28,2.75,2,61
31262910,Modern 2 room flat in the city,233927241,Barney,,Neuhausen-Nymphenburg,48.15466,11.53695,Entire home/apt,79,2,13,2020-09-07,0.70,2,132
31272708,Ruhiges Zimmer in Perlach,234020456,Karin,,Ramersdorf-Perlach,48.09649,11.63284,Private room,55,1,23,2020-03-02,1.06,1,348
31274493,Private room in 2 room flat,233927241,Barney,,Neuhausen-Nymphenburg,48.15683,11.53718,Private room,41,2,33,2020-01-26,1.53,2,89
31275074,Über den Dächern von München,1399810,Andrea,,Schwabing-West,48.16424,11.56897,Entire home/apt,75,2,3,2020-09-13,0.28,1,34
31279266,"Traumhafte Dachterrassen-Wohnung, zentral & groß",234071856,Iris,,Maxvorstadt,48.15568,11.56444,Entire home/apt,177,3,20,2020-02-22,0.94,2,364
31308597,Direkt an der Messe München und 300 m zu U-Bahn,67056895,Fevzi,,Tudering-Riem,48.13031,11.68612,Entire home/apt,150,6,1,2019-02-07,0.05,3,89
31328377,Quaint in J-kirch,234519571,Andie,,Bogenhausen,48.16964,11.64536,Entire home/apt,20,1,10,2020-08-24,0.49,1,6
31334850,MyRoom4 - Top Munich Serviced Apartments,234580169,Jewgenij,,Tudering-Riem,48.13366,11.69819,Entire home/apt,65,1,67,2020-08-23,5.58,1,310
31341912,Schönes Privatzimmer mit Garten im Münchner Süden,155858880,Antje,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08941,11.49789,Private room,95,1,2,2019-09-25,0.09,1,178
31344540,Gegenüber von Messe Halle 6 und 500 m zum U Bahn.,67056895,Fevzi,,Tudering-Riem,48.13041,11.70531,Entire home/apt,200,6,3,2019-05-17,0.15,3,89
31350843,1 Room in an apartment (10 minutes to Oktoberfest),121799766,Vladislav,,Obergiesing,48.11279,11.58256,Private room,130,1,0,,,1,364
31352153,Comfortable and quiet room with garden view,211958889,Annegret,,Berg am Laim,48.12094,11.64508,Private room,59,2,5,2019-10-09,0.23,2,352
31376955,Beautiful Apartment in the heart of Munich!,20212546,Christian,,Neuhausen-Nymphenburg,48.14595,11.54181,Entire home/apt,95,2,17,2020-08-03,0.91,1,36
31381549,Helle Altbauwohnung in Neuhausen/Nympenburg,37854787,Sabine,,Neuhausen-Nymphenburg,48.15622,11.53982,Entire home/apt,75,2,1,2020-09-11,0.65,1,19
31433100,Aparthotel in Munich - 3 Rooms - Rustikal Style,97932492,Park Hotel,,Laim,48.13433,11.51116,Private room,190,1,70,2020-10-18,3.36,4,310
31458973,Aparthotel Munich - 1 Room - Rustikal Style,97932492,Park Hotel,,Laim,48.1346,11.51167,Private room,139,1,1,2019-06-15,0.06,4,314
31461983,Cozy Room for 2 in Central Munich,235687902,Johannes,,Schwabing-West,48.16668,11.56451,Private room,44,1,102,2020-09-27,4.71,1,87
